2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200
0,151.57,288.88,465.2,681.71,948.37,1268.5,1628.9,1999,2401.1,2895.5,3568.4,4096.7,4683.8,5277,5918.3,6611.1,7328.6,8079.2,8860.6,9610.6
0,151.78,289.28,465.81,682.52,949.38,1269.8,1630.3,2000.7,2402.9,2897.5,3570.7,4099.1,4686.4,5279.8,5921.4,6614.3,7332.1,8082.9,8864.4,9614.6
0,151.97,289.67,466.39,683.3,950.36,1270.9,1631.7,2002.2,2404.7,2899.5,3572.8,4101.4,4689,5282.6,5924.3,6617.4,7335.4,8086.4,8868.1,9618.5
0,152.16,290.06,466.96,684.07,951.31,1272.1,1633,2003.8,2406.4,2901.4,3574.9,4103.7,4691.4,5285.2,5927.1,6620.5,7338.6,8089.8,8871.8,9622.4
0,152.35,290.44,467.54,684.83,952.27,1273.2,1634.4,2005.3,2408.1,2903.3,3577,4106,4693.9,5287.9,5930,6623.5,7341.9,8093.3,8875.4,9626.2
0,152.55,290.83,468.12,685.61,953.24,1274.4,1635.7,2006.8,2409.9,2905.2,3579.2,4108.4,4696.5,5290.7,5932.9,6626.7,7345.2,8096.8,8879.1,9630.1
0,152.75,291.23,468.73,686.42,954.26,1275.6,1637.1,2008.5,2411.7,2907.3,3581.4,4110.8,4699.1,5293.5,5936,6629.9,7348.6,8100.4,8883,9634.2
0,152.97,291.67,469.38,687.29,955.34,1276.9,1638.7,2010.2,2413.7,2909.4,3583.8,4113.4,4701.9,5296.5,5939.2,6633.4,7352.3,8104.3,8887.1,9638.5
0,153.21,292.15,470.1,688.25,956.54,1278.4,1640.3,2012.1,2415.8,2911.8,3586.4,4116.3,4705,5299.9,5942.8,6637.2,7356.4,8108.6,8891.6,9643.3
0,153.49,292.7,470.93,689.36,957.93,1280,1642.3,2014.3,2418.3,2914.6,3589.5,4119.6,4708.6,5303.8,5947,6641.7,7361.1,8113.6,8896.9,9648.8
0,153.83,293.4,471.97,690.75,959.66,1282.1,1644.7,2017.1,2421.4,2918.1,3593.3,4123.8,4713.1,5308.6,5952.2,6647.2,7367,8119.9,8903.5,9655.8
0,154.34,294.42,473.5,692.78,962.21,1285.2,1648.3,2021.2,2426,2923.2,3598.9,4129.9,4719.8,5315.8,5959.8,6655.4,7375.7,8129,8913.2,9666
0,142.34,265.14,424.71,634.68,879.74,1123.6,1403.6,1759,2140.1,2621,3275,3853.4,4461.1,5129.8,5880.1,6658.1,7418.3,8154.2,8952.4,9918.6
0,142.85,266.16,426.24,636.72,882.29,1126.7,1407.2,1763.1,2144.7,2626.1,3280.6,3859.5,4467.7,5136.9,5887.7,6666.3,7427,8163.4,8962.1,9928.8
0,143.19,266.85,427.28,638.1,884.02,1128.7,1409.6,1765.8,2147.8,2629.6,3284.4,3863.7,4472.2,5141.7,5892.9,6671.8,7432.8,8169.6,8968.7,9935.7
0,143.47,267.4,428.11,639.21,885.41,1130.4,1411.6,1768.1,2150.3,2632.4,3287.5,3867,4475.8,5145.6,5897.1,6676.3,7437.6,8174.6,8974,9941.2
0,143.71,267.88,428.83,640.17,886.61,1131.8,1413.2,1770,2152.5,2634.8,3290.1,3869.9,4478.9,5149,5900.7,6680.1,7441.6,8178.9,8978.5,9946
0,143.93,268.32,429.49,641.04,887.69,1133.1,1414.8,1771.7,2154.4,2637,3292.5,3872.5,4481.7,5152,5903.9,6683.6,7445.3,8182.8,8982.6,9950.4
0,144.13,268.72,430.09,641.85,888.71,1134.4,1416.2,1773.3,2156.2,2639,3294.7,3874.9,4484.4,5154.9,5907,6686.8,7448.8,8186.5,8986.5,9954.4
0,144.32,269.11,430.68,642.63,889.68,1135.5,1417.6,1774.9,2158,2640.9,3296.9,3877.3,4486.9,5157.6,5909.9,6689.9,7452.1,8190,8990.2,9958.3
0,144.52,269.5,431.25,643.39,890.64,1136.7,1418.9,1776.4,2159.7,2642.8,3299,3879.6,4489.4,5160.3,5912.8,6693,7455.3,8193.4,8993.8,9962.2
0,144.71,269.88,431.83,644.16,891.59,1137.8,1420.2,1778,2161.4,2644.8,3301.1,3881.9,4491.9,5162.9,5915.6,6696,7458.6,8196.9,8997.5,9966
0,144.9,270.27,432.41,644.94,892.57,1139,1421.6,1779.5,2163.2,2646.7,3303.2,3884.2,4494.4,5165.7,5918.5,6699.2,7461.9,8200.4,9001.2,9969.9
0,145.1,270.67,433.02,645.75,893.58,1140.2,1423,1781.1,2165,2648.7,3305.4,3886.6,4497.1,5168.5,5921.6,6702.4,7465.4,8204,9005,9973.9
0,145.32,271.11,433.67,646.62,894.67,1141.5,1424.5,1782.9,2167,2650.9,3307.8,3889.2,4499.9,5171.6,5924.8,6705.9,7469,8207.9,9009.1,9978.3
0,145.56,271.59,434.39,647.58,895.87,1143,1426.2,1784.8,2169.1,2653.3,3310.5,3892.1,4503,5174.9,5928.4,6709.7,7473.1,8212.3,9013.7,9983.1
0,145.84,272.14,435.22,648.69,897.26,1144.6,1428.2,1787,2171.6,2656.1,3313.5,3895.4,4506.6,5178.8,5932.6,6714.2,7477.8,8217.2,9019,9988.6
0,146.19,272.84,436.26,650.07,898.99,1146.7,1430.6,1789.8,2174.7,2659.5,3317.3,3899.6,4511.1,5183.6,5937.8,6719.7,7483.7,8223.5,9025.6,9995.6
0,146.69,273.85,437.79,652.11,901.54,1149.8,1434.1,1793.9,2179.3,2664.6,3322.9,3905.7,4517.7,5190.8,5945.4,6727.9,7492.4,8232.7,9035.2,10006
0,140.18,280.81,481.09,714.64,992.42,1301,1620.6,1991,2412,2893.9,3239.6,3805.2,4401.6,5047,5753.2,6482.4,7244,7997,8739.6,9587.7
0,140.69,281.83,482.62,716.68,994.97,1304,1624.2,1995.1,2416.6,2899,3245.2,3811.3,4408.2,5054.1,5760.8,6490.6,7252.7,8006.2,8749.3,9597.9
0,141.04,282.53,483.66,718.06,996.71,1306.1,1626.6,1997.8,2419.7,2902.5,3249,3815.5,4412.7,5059,5766,6496.1,7258.6,8012.4,8755.9,9604.8
0,141.31,283.08,484.49,719.17,998.09,1307.8,1628.5,2000,2422.2,2905.2,3252,3818.8,4416.3,5062.8,5770.2,6500.6,7263.3,8017.4,8761.1,9610.3
0,141.55,283.56,485.21,720.13,999.29,1309.2,1630.2,2002,2424.4,2907.6,3254.7,3821.7,4419.4,5066.2,5773.8,6504.4,7267.4,8021.8,8765.7,9615.1
0,141.77,284,485.86,721,1000.4,1310.5,1631.7,2003.7,2426.3,2909.8,3257.1,3824.3,4422.3,5069.2,5777,6507.9,7271.1,8025.7,8769.8,9619.5
0,141.97,284.4,486.47,721.81,1001.4,1311.7,1633.1,2005.3,2428.1,2911.8,3259.3,3826.7,4424.9,5072.1,5780.1,6511.1,7274.5,8029.3,8773.7,9623.5
0,142.17,284.79,487.05,722.59,1002.4,1312.9,1634.5,2006.9,2429.9,2913.8,3261.4,3829.1,4427.4,5074.8,5783,6514.3,7277.8,8032.8,8777.4,9627.4
0,142.36,285.17,487.63,723.36,1003.3,1314,1635.8,2008.4,2431.6,2915.7,3263.5,3831.4,4429.9,5077.5,5785.9,6517.3,7281.1,8036.3,8781,9631.3
0,142.55,285.56,488.2,724.12,1004.3,1315.2,1637.2,2009.9,2433.3,2917.6,3265.6,3833.7,4432.4,5080.2,5788.7,6520.4,7284.3,8039.7,8784.6,9635.1
0,142.75,285.95,488.79,724.9,1005.3,1316.4,1638.6,2011.5,2435.1,2919.6,3267.8,3836,4435,5082.9,5791.7,6523.5,7287.7,8043.2,8788.3,9639
0,142.95,286.35,489.4,725.71,1006.3,1317.6,1640,2013.1,2436.9,2921.6,3270,3838.4,4437.6,5085.7,5794.7,6526.7,7291.1,8046.9,8792.2,9643
0,143.17,286.79,490.05,726.58,1007.4,1318.9,1641.5,2014.9,2438.9,2923.8,3272.4,3841.1,4440.4,5088.8,5798,6530.2,7294.8,8050.8,8796.3,9647.4
0,143.41,287.27,490.77,727.54,1008.6,1320.3,1643.2,2016.8,2441,2926.2,3275.1,3843.9,4443.5,5092.1,5801.6,6534,7298.9,8055.1,8800.9,9652.2
0,143.68,287.82,491.6,728.65,1009.9,1322,1645.1,2019,2443.5,2928.9,3278.1,3847.3,4447.1,5096,5805.7,6538.5,7303.6,8060.1,8806.1,9657.7
0,144.03,288.51,492.64,730.04,1011.7,1324.1,1647.5,2021.8,2446.6,2932.4,3281.9,3851.4,4451.6,5100.9,5810.9,6544,7309.5,8066.3,8812.7,9664.7
0,144.54,289.53,494.17,732.07,1014.2,1327.1,1651.1,2025.9,2451.2,2937.5,3287.5,3857.5,4458.3,5108,5818.6,6552.2,7318.1,8075.5,8822.4,9674.9
0,139.32,274.04,464.71,695.44,969.28,1263.2,1576.5,1946.6,2362.8,2853,3274.9,3854.5,4464.4,5126.5,5854.5,6609,7374.9,8137,8907.7,9802.8
0,139.83,275.06,466.24,697.47,971.82,1266.3,1580.1,1950.7,2367.3,2858.1,3280.6,3860.6,4471,5133.6,5862.1,6617.1,7383.5,8146.2,8917.4,9813
0,140.18,275.76,467.28,698.86,973.56,1268.4,1582.5,1953.5,2370.5,2861.6,3284.4,3864.8,4475.5,5138.5,5867.3,6622.7,7389.4,8152.4,8924,9819.9
0,140.46,276.31,468.11,699.97,974.94,1270,1584.5,1955.7,2373,2864.4,3287.4,3868.1,4479.1,5142.3,5871.5,6627.1,7394.1,8157.4,8929.3,9825.5
0,140.7,276.79,468.83,700.93,976.14,1271.5,1586.1,1957.6,2375.1,2866.8,3290.1,3871,4482.2,5145.7,5875.1,6630.9,7398.2,8161.7,8933.8,9830.3
0,140.91,277.23,469.48,701.8,977.23,1272.8,1587.7,1959.3,2377.1,2868.9,3292.4,3873.6,4485.1,5148.7,5878.3,6634.4,7401.9,8165.6,8938,9834.6
0,141.12,277.63,470.09,702.61,978.24,1274,1589.1,1961,2378.9,2871,3294.7,3876,4487.7,5151.6,5881.4,6637.7,7405.3,8169.3,8941.8,9838.7
0,141.31,278.02,470.68,703.39,979.22,1275.2,1590.4,1962.5,2380.6,2872.9,3296.8,3878.4,4490.2,5154.3,5884.3,6640.8,7408.7,8172.8,8945.5,9842.6
0,141.5,278.4,471.25,704.15,980.17,1276.3,1591.8,1964.1,2382.4,2874.8,3298.9,3880.7,4492.7,5157,5887.2,6643.8,7411.9,8176.2,8949.2,9846.4
0,141.69,278.79,471.82,704.92,981.13,1277.4,1593.1,1965.6,2384.1,2876.7,3301,3883,4495.2,5159.7,5890,6646.9,7415.2,8179.7,8952.8,9850.2
0,141.89,279.18,472.41,705.7,982.1,1278.6,1594.5,1967.2,2385.8,2878.7,3303.2,3885.3,4497.7,5162.4,5893,6650,7418.5,8183.2,8956.5,9854.1
0,142.09,279.58,473.02,706.51,983.12,1279.8,1595.9,1968.8,2387.7,2880.7,3305.4,3887.7,4500.4,5165.2,5896,6653.3,7421.9,8186.8,8960.3,9858.2
0,142.31,280.02,473.67,707.38,984.2,1281.1,1597.4,1970.5,2389.6,2882.9,3307.8,3890.3,4503.2,5168.3,5899.3,6656.7,7425.6,8190.8,8964.5,9862.5
0,142.55,280.5,474.39,708.34,985.4,1282.6,1599.1,1972.4,2391.8,2885.3,3310.4,3893.2,4506.3,5171.6,5902.9,6660.6,7429.7,8195.1,8969,9867.3
0,142.83,281.05,475.22,709.45,986.79,1284.2,1601,1974.7,2394.3,2888.1,3313.5,3896.6,4509.9,5175.5,5907,6665,7434.4,8200.1,8974.3,9872.8
0,143.17,281.74,476.26,710.83,988.52,1286.3,1603.5,1977.4,2397.4,2891.5,3317.3,3900.7,4514.4,5180.4,5912.2,6670.5,7440.3,8206.3,8980.9,9879.8
0,143.68,282.76,477.79,712.87,991.07,1289.4,1607,1981.5,2402,2896.6,3322.9,3906.8,4521.1,5187.5,5919.9,6678.7,7449,8215.5,8990.6,9890
0,127.94,266.74,464,686.52,952.16,1258.7,1568.6,1910.8,2306.8,2738,2957,3449.4,3974.9,4539.8,5151.8,5782.8,6447.2,7219.3,7964.1,8775.4
0,128.44,267.76,465.53,688.56,954.71,1261.7,1572.1,1914.8,2311.4,2743.1,2962.6,3455.5,3981.5,4546.9,5159.4,5790.9,6455.9,7228.5,7973.8,8785.6
0,128.79,268.45,466.57,689.95,956.44,1263.8,1574.6,1917.6,2314.5,2746.5,2966.4,3459.6,3986,4551.8,5164.6,5796.5,6461.8,7234.7,7980.4,8792.5
0,129.07,269.01,467.4,691.06,957.83,1265.5,1576.5,1919.8,2317,2749.3,2969.5,3463,3989.6,4555.7,5168.8,5800.9,6466.5,7239.7,7985.6,8798.1
0,129.31,269.49,468.12,692.02,959.03,1266.9,1578.2,1921.8,2319.1,2751.7,2972.1,3465.8,3992.7,4559,5172.4,5804.8,6470.6,7244.1,7990.2,8802.9
0,129.53,269.92,468.77,692.89,960.11,1268.2,1579.7,1923.5,2321.1,2753.9,2974.5,3468.4,3995.5,4562.1,5175.6,5808.2,6474.2,7248,7994.3,8807.2
0,129.73,270.33,469.38,693.7,961.13,1269.4,1581.1,1925.1,2322.9,2755.9,2976.7,3470.9,3998.2,4564.9,5178.7,5811.5,6477.7,7251.6,7998.2,8811.3
0,129.92,270.72,469.96,694.48,962.1,1270.6,1582.5,1926.7,2324.7,2757.9,2978.9,3473.2,4000.7,4567.6,5181.6,5814.6,6481,7255.1,8001.9,8815.2
0,130.11,271.1,470.54,695.24,963.06,1271.8,1583.8,1928.2,2326.4,2759.8,2981,3475.5,4003.2,4570.3,5184.5,5817.7,6484.3,7258.6,8005.5,8819
0,130.31,271.48,471.11,696.01,964.02,1272.9,1585.2,1929.7,2328.1,2761.7,2983.1,3477.8,4005.7,4573,5187.3,5820.7,6487.5,7262,8009.1,8822.8
0,130.5,271.87,471.7,696.79,964.99,1274.1,1586.5,1931.3,2329.9,2763.6,2985.2,3480.1,4008.2,4575.7,5190.2,5823.8,6490.8,7265.5,8012.8,8826.7
0,130.7,272.28,472.31,697.6,966.01,1275.3,1587.9,1932.9,2331.7,2765.7,2987.5,3482.6,4010.9,4578.6,5193.3,5827.1,6494.3,7269.2,8016.7,8830.8
0,130.92,272.71,472.96,698.47,967.09,1276.6,1589.5,1934.7,2333.7,2767.8,2989.8,3485.2,4013.7,4581.6,5196.6,5830.6,6498,7273.1,8020.8,8835.1
0,131.16,273.19,473.68,699.43,968.29,1278,1591.1,1936.6,2335.8,2770.2,2992.5,3488.1,4016.8,4585,5200.1,5834.4,6502,7277.4,8025.4,8839.9
0,131.44,273.74,474.51,700.54,969.68,1279.7,1593.1,1938.8,2338.3,2773,2995.5,3491.4,4020.4,4588.8,5204.3,5838.8,6506.8,7282.4,8030.6,8845.5
0,131.78,274.44,475.55,701.92,971.41,1281.8,1595.5,1941.6,2341.4,2776.5,2999.3,3495.5,4024.9,4593.7,5209.5,5844.4,6512.6,7288.6,8037.2,8852.4
0,132.29,275.46,477.08,703.96,973.96,1284.8,1599.1,1945.6,2346,2781.6,3004.9,3501.7,4031.5,4600.8,5217.1,5852.5,6521.3,7297.8,8046.9,8862.6
0,144.03,298.12,521.54,767.23,1059.3,1392.7,1719.9,2077.6,2496.2,2949,3102.6,3633.9,4189.2,4780.7,5414,6064.5,6751,7560.3,8214,8936.3
0,144.54,299.14,523.07,769.27,1061.8,1395.7,1723.5,2081.7,2500.8,2954.1,3108.2,3640.1,4195.8,4787.8,5421.7,6072.7,6759.7,7569.5,8223.6,8946.5
0,144.89,299.83,524.11,770.65,1063.6,1397.8,1725.9,2084.5,2503.9,2957.6,3112,3644.2,4200.3,4792.7,5426.9,6078.2,6765.6,7575.7,8230.2,8953.4
0,145.17,300.38,524.94,771.76,1065,1399.5,1727.8,2086.7,2506.4,2960.4,3115.1,3647.5,4203.9,4796.6,5431,6082.7,6770.3,7580.7,8235.5,8958.9
0,145.41,300.86,525.66,772.72,1066.1,1400.9,1729.5,2088.6,2508.6,2962.7,3117.7,3650.4,4207,4799.9,5434.6,6086.5,6774.4,7585.1,8240,8963.7
0,145.62,301.3,526.31,773.59,1067.2,1402.2,1731,2090.4,2510.5,2964.9,3120.1,3653,4209.9,4802.9,5437.9,6090,6778,7589,8244.2,8968.1
0,145.83,301.7,526.92,774.4,1068.3,1403.4,1732.5,2092,2512.4,2967,3122.4,3655.5,4212.5,4805.8,5440.9,6093.2,6781.5,7592.6,8248,8972.1
0,146.02,302.09,527.5,775.18,1069.2,1404.6,1733.8,2093.6,2514.1,2968.9,3124.5,3657.8,4215,4808.5,5443.9,6096.3,6784.8,7596.1,8251.7,8976
0,146.21,302.48,528.08,775.95,1070.2,1405.7,1735.2,2095.1,2515.8,2970.8,3126.6,3660.1,4217.5,4811.2,5446.7,6099.4,6788.1,7599.6,8255.4,8979.8
0,146.4,302.86,528.65,776.71,1071.1,1406.9,1736.5,2096.6,2517.6,2972.7,3128.7,3662.4,4220,4813.9,5449.6,6102.5,6791.3,7603,8259,8983.7
0,146.6,303.25,529.23,777.49,1072.1,1408.1,1737.9,2098.2,2519.3,2974.7,3130.8,3664.7,4222.5,4816.6,5452.5,6105.6,6794.6,7606.5,8262.7,8987.6
0,146.8,303.65,529.84,778.3,1073.1,1409.3,1739.3,2099.8,2521.1,2976.7,3133.1,3667.2,4225.2,4819.4,5455.6,6108.8,6798.1,7610.2,8266.6,8991.6
0,147.02,304.09,530.5,779.17,1074.2,1410.6,1740.8,2101.5,2523.1,2978.9,3135.5,3669.8,4228,4822.5,5458.8,6112.3,6801.8,7614.1,8270.7,8996
0,147.26,304.57,531.22,780.13,1075.4,1412,1742.5,2103.5,2525.2,2981.3,3138.1,3672.6,4231.1,4825.8,5462.4,6116.1,6805.8,7618.4,8275.2,9000.8
0,147.54,305.12,532.05,781.24,1076.8,1413.7,1744.4,2105.7,2527.7,2984,3141.2,3676,4234.7,4829.7,5466.6,6120.6,6810.6,7623.4,8280.5,9006.3
0,147.88,305.82,533.09,782.63,1078.5,1415.8,1746.8,2108.4,2530.9,2987.5,3145,3680.1,4239.2,4834.6,5471.8,6126.1,6816.4,7629.6,8287.1,9013.2
0,148.39,306.83,534.62,784.67,1081.1,1418.8,1750.4,2112.5,2535.4,2992.6,3150.6,3686.2,4245.8,4841.7,5479.4,6134.3,6825.1,7638.8,8296.8,9023.4
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
